,table_name,column_name,column_comment
1092,EtcMainPopupSub,regDate,
1093,EtcMainPopupSub,resSeq,
1094,EtcMainPopupSub,etc1,
1095,EtcMainPopupSub,etc2,
1096,EtcMainPopupSub,etc3,
1097,EtcSchool,seq,
1098,EtcSchool,type,초중고대 -> EtcCommonCode에 있음
1099,EtcSchool,schoolSeq,
1100,EtcSchool,schoolName,
1101,EtcSchool,region,
1102,EtcSchool,address,
1103,EtcSchool,link,
1104,EtcSchool,schoolGubun,"e.g) 일반고, 특성화고, 자율형사립, 특수목적고"
1105,EtcSchool,schoolType,"e.g) 일반고, 직업교육, 자율고, 외국어국제계열"
1106,EtcSchool,estType,"e.g) 사립, 국립"
1107,EtcSchool,status,"상태(0:사용,1:미사용)"
1108,EtcSchool,regDate,
1109,EtcSchool,editDate,
1110,EtcSchool,gubun,커리어넷의 학교 구분값
1111,EtcSchool,isManual,수동등록여부 Y: 수동 N: 배치로 등록
1112,EtcStatus,seq,
1113,EtcStatus,code,
1114,EtcStatus,status,
1115,EtcStatus,statusMessage,
1116,EtcStatus,remark,
1117,EtcStatus,url,
1118,EtcTag,seq,seq
1119,EtcTag,code,"구분(1:선호,2:해쉬태그,3:후기,4:골프장(인기)태그)"
1120,EtcTag,tagType,태그구분(가격대/시간/요일등 - code 1사용)
1121,EtcTag,prefer,"성향(저가,고가,가성비 등 - code 1사용)"
1122,EtcTag,tagName,태그명
1123,EtcTag,tagValue,code 1 사용
1124,EtcTag,adminOnly,관리자전용(Y/N)
1125,EtcTag,popular,이달의 인기태그 순서
1126,EtcTag,imgUrl,이미지경로
1127,EtcTag,status,"0:사용, 1:미사용, 2: 삭제"
1128,EtcTag,sorting,선호정보/해쉬태그 등 순서
1129,EtcTag,isMainDisplay,메인페이지 게시여부
1130,EtcTag,mainDisplayStatus,메인페이지 게시 상태
1131,EtcTag,regID,
1132,EtcTag,regDate,
1133,EtcTag,editID,수정아이디
1134,EtcTag,editDate,수정일자
1135,EtcTag,imageUrl,
1136,EtcTag,synonym,동의어
1137,EtcUserCashSaveInfo,seq,
1138,EtcUserCashSaveInfo,userID,
1139,EtcUserCashSaveInfo,resSeq,예약시퀀스
1140,EtcUserCashSaveInfo,paymentSeq,결제시퀀스
1141,EtcUserCashSaveInfo,orderNumber,결제상품번호
1142,EtcUserCashSaveInfo,cashSave,결제 캐시
1143,EtcUserCashSaveInfo,regDate,
1144,EtcUserEventCash,seq,
1145,EtcUserEventCash,userID,
1146,EtcUserEventCash,golfInfoSeq,"이벤트 골프장 ( 0 : 본사, 0 이상 골프장 시퀀스)"
1147,EtcUserEventCash,resSeq,예약번호(0 : 예약번호 없음)
1148,EtcUserEventCash,eventName,
1149,EtcUserEventCash,cash,
1150,EtcUserEventCash,regDate,
1151,EtcUserEventCash,cashSaveYN,적립여부
1152,EtcUserEventCash,cashSaveDate,적립일
1153,EtcUserEventCash,orderNumber,주문번호
1154,EtcUserEventCashMst,seq,
1155,EtcUserEventCashMst,golfInfoSeq,"이벤트 골프장 ( 0 : 본사, 0 이상 골프장 시퀀스)"
1156,EtcUserEventCashMst,eventName,
1157,EtcUserEventCashMst,eventCode,
1158,EtcUserEventCashMst,cash,
1159,EtcUserEventCashMst,regDate,
1160,EtcUserEventCashMst,adminUserId,관리자 아이디
1161,EventCaddieInfo,userID,회원번호
1162,EventCaddieInfo,status,"0:사용중 , 1: 미사용"
1163,EventCaddieInfo,golfInfoName,골프장명
1164,EventCaddieInfo,golfInfoSeq,골프장번호
1165,EventCaddieInfo,name,이름
1166,EventCaddieInfo,contact,연락처
1167,EventCaddieInfo,contactNum,추천코드
1168,EventCaddieInfo,userCnt,가입자수
1169,EventCaddieInfo,qrUrl,qr정보
1170,EventCaddieInfo,receiveYN,이벤트 정보 수신 동의
1171,EventCaddieInfo,version,
1172,EventCaddieInfo,regDate,
1173,EventCaddieInfo,editDate,
1174,EventCaddieInviteInfo,userID,회원번호
1175,EventCaddieInviteInfo,inviteID,초대받은회원
1176,EventCaddieInviteInfo,cashYN,캐시지급여부
1177,EventCaddieInviteInfo,regDate,
1178,EventCaddieMst,seq,
1179,EventCaddieMst,status,"0:사용중 , 1: 미사용"
1180,EventCaddieMst,golfInfoName,골프장명
1181,EventCaddieMst,golfInfoSeq,골프장번호
1182,EventCaddieMst,sdate,이벤트 시작일
1183,EventCaddieMst,edate,이벤트 종료일
1184,EventCaddieMst,caddieCnt,캐디수
1185,EventCaddieMst,userCnt,가입자수
1186,EventCaddieMst,regDate,
1187,EventCaddieMst,regID,
1188,EventCaddieMst,editDate,
1189,EventCaddieMst,editID,
1190,EventCoupon,seq,
1191,EventCoupon,couponName,쿠폰명
1192,EventCoupon,couponCode,쿠폰코드
1193,EventCoupon,userID,할당된 유저
1194,EventCoupon,event,사용한 이벤트
1195,EventCoupon,regDate,등록일(관리자)
1196,EventCoupon,regID,등록ID(관리자)
1197,EventCoupon,editDate,수정일(관리자)
1198,EventCoupon,editID,수정ID(관리자)
1199,EventCoupon,assignDate,쿠폰 배정일
1200,EventCoupon,assignID,배정ID(어드민)
1201,EventCoupon,status,"0: 미배정, 1: 배정(미사용), 2: 배정(사용)"
1202,EventCoupon,useDate,쿠폰 사용일
1203,EventCoupon,sDate,유효시작일
1204,EventCoupon,eDate,유효종료일
1205,EventCoupon,golfInfoSeq,
1206,EventCoupon,resSeq,
1207,EventCoupon,resTimeSeq,
1208,EventCoupon,etc1,
1209,EventCoupon,etc2,
1210,EventCoupon,etc3,
1211,EventGolfInfo,seq,
1212,EventGolfInfo,status,"0:사용중 , 1: 미사용"
1213,EventGolfInfo,eventName,이벤트 명
1214,EventGolfInfo,golfInfoName,골프장 명
1215,EventGolfInfo,golfInfoSeq,골프장 seq
1216,EventGolfInfo,sdate,이벤트 시작일
1217,EventGolfInfo,edate,이벤트 종료일
1218,EventGolfInfo,clickCnt,클릭횟수
1219,EventGolfInfo,imageType,"1:대표이미지,2:직접등록,3:색상"
1220,EventGolfInfo,bgColor,색상 bg
1221,EventGolfInfo,estatus,"엠블럼사용 0 :사용, 1:미사용"
1222,EventGolfInfo,ebgColor,엠블럼 bg
1223,EventGolfInfo,eText,엠블럼 문구
1224,EventGolfInfo,titleColor,타이틀 색상
1225,EventGolfInfo,subTitle,서브타이틀
1226,EventGolfInfo,title,타이틀
1227,EventGolfInfo,dateText,기간 문구
1228,EventGolfInfo,linkType,링크타입
1229,EventGolfInfo,linkURL,링크
1230,EventGolfInfo,imgURL,이미지url
1231,EventGolfInfo,regDate,
1232,EventGolfInfo,regID,
1233,EventGolfInfo,editDate,
1234,EventGolfInfo,editID,
1235,EventInfo,seq,
1236,EventInfo,publishType,"1:앱,  2:관리자"
1237,EventInfo,eventMstSeq,"1:쿠폰다운, 2:.."
1238,EventInfo,eventThumbnailUrl,이벤트 이미지
1239,EventInfo,title,이벤트 명
1240,EventInfo,contents,이벤트 내용
1241,EventInfo,sdate,이벤트 시작일
1242,EventInfo,edate,이벤트 종료일
1243,EventInfo,clickCnt,클릭횟수
1244,EventInfo,eventUrl,이벤트 url
1245,EventInfo,status,"0:사용중 , 1: 미사용"
1246,EventInfo,regDate,
1247,EventInfo,regID,
1248,EventInfo,editDate,
1249,EventInfo,editID,
1250,EventInfo,edateWords,종료일문구
1251,EventRide,seq,
1252,EventRide,eventSDate,이벤트시작일
1253,EventRide,userID,회원번호
1254,EventRide,userName,사용자 이름
1255,EventRide,birthday,생년월일
1256,EventRide,gender,"1:남자,2:여자"
1257,EventRide,userContact,연락처
1258,EventRide,addr1,주소1
1259,EventRide,addr2,주소2 - 상세
1260,EventRide,zipCode,우편번호(이벤트 응모페이지에서는사용안함)
1261,EventRide,resSeq,응모한 예약 번호
1262,EventRide,carModel,응모 차량
1263,EventRide,status,"이벤트 상태값(E:완료, C:취소)"
1264,EventRide,terms1YN,차량 시승 관련 안내 약관 동의 여부
1265,EventRide,terms2YN,개인 정보 수집 및 이용 동의 약관
1266,EventRide,terms3YN,개인정보 처리업무 위탁에 대한 동의
1267,EventRide,marketingYN,개인정보의 마케팅 및 광고 활용 동의
1268,EventRide,etc1,예비
1269,EventRide,regDate,
1270,EventRide,eidtDate,
1271,EventRouletteGift,seq,
1272,EventRouletteGift,mstSeq,
1273,EventRouletteGift,status,"0:사용중 , 1: 미사용"
1274,EventRouletteGift,giftName,경품명
1275,EventRouletteGift,giftCnt,경품갯수
1276,EventRouletteGift,getCnt,경품당첨갯수
1277,EventRouletteGift,chanceRate,당첨확률
1278,EventRouletteGift,regDate,
1279,EventRouletteGift,regID,
1280,EventRouletteMst,seq,
1281,EventRouletteMst,status,"0:사용중 , 1: 미사용"
1282,EventRouletteMst,eventName,이벤트 명
1283,EventRouletteMst,sdate,이벤트 시작일
1284,EventRouletteMst,edate,이벤트 종료일
1285,EventRouletteMst,userCnt,참여자수
1286,EventRouletteMst,entryCnt,응모권수
1287,EventRouletteMst,entryUseCnt,사용응모권수
1288,EventRouletteMst,prizeCnt,당첨자수
1289,EventRouletteMst,regDate,
1290,EventRouletteMst,regID,
1291,EventRouletteMst,editDate,
1292,EventRouletteMst,editID,
1293,EventRouletteMst,evType,
1294,EventRouletteQuiz,seq,
1295,EventRouletteQuiz,mstSeq,
1296,EventRouletteQuiz,status,"0:사용중 , 1: 미사용"
1297,EventRouletteQuiz,QuizName,질문
1298,EventRouletteQuiz,QuizList,질문지
1299,EventRouletteQuiz,regDate,
1300,EventRouletteQuiz,regID,
1301,EventRouletteUser,seq,
1302,EventRouletteUser,mstSeq,
1303,EventRouletteUser,userID,
1304,EventRouletteUser,status,"0:사용중 , 1: 미사용, 2: 사용완료"
1305,EventRouletteUser,bringPoint,응모권수/포인트
1306,EventRouletteUser,bringDetail,"발행 내용 0:출석 , 1:퀴즈"
1307,EventRouletteUser,regDate,
1308,EventRouletteUser,regID,
1309,EventRouletteUserGift,seq,
1310,EventRouletteUserGift,mstSeq,
1311,EventRouletteUserGift,userSeq,
1312,EventRouletteUserGift,userID,
1313,EventRouletteUserGift,status,"0:사용중 , 1: 미사용"
1314,EventRouletteUserGift,giftSeq,상품 seq
1315,EventRouletteUserGift,giftName,경품명
1316,EventRouletteUserGift,regDate,
1317,EventRouletteUserGift,regID,
1318,GolfCourse,seq,
1319,GolfCourse,golfInfoSeq,골프장번호
1320,GolfCourse,courseCode,코스코드
1321,GolfCourse,courseName,코스명
1322,GolfCourse,nextName,다음코스명
1323,GolfCourse,coureseIntro,코스소개
1324,GolfCourse,status,사용여부
1325,GolfCourseHole,golfInfoSeq,골프장번호
1326,GolfCourseHole,courseSeq,코스번호
1327,GolfCourseHole,code,구분(1~9)
1328,GolfCourseHole,holeIntro,홀소개
1329,GolfCourseHole,holeTarget,홀공략
1330,GolfCourseHole,droneUrl,드론영상url
1331,GolfCourseHole,droneUrl1Time,첫구간의시간
1332,GolfCourseHole,droneUrl2Time,첫구간의시간
1333,GolfCourseHole,droneUrl3Time,첫구간의시간
1334,GolfCourseHole,droneUrl4Time,첫구간의시간
1335,GolfCourseInfo,seq,
1336,GolfCourseInfo,golfCourse,
1337,GolfCourseInfo,company,
1338,GolfCourseInfo,operationType,
1339,GolfCourseInfo,status,
1340,GolfCourseInfo,membershipType,
1341,GolfCourseInfo,holeCount,
1342,GolfCourseInfo,privateHoleCount,
1343,GolfCourseInfo,publicHoleCount,
1344,GolfCourseInfo,region,
1345,GolfCourseInfo,city,
1346,GolfCourseInfo,address,
1347,GolfCourseInfo,approvalYear,
1348,GolfCourseInfo,registrationYear,
1349,GolfCourseInfo,latitude,
1350,GolfCourseInfo,longitude,
1351,GolfCourseInfo,weekGreenFee,주중그린피
1352,GolfCourseInfo,weekendGreenFee,주말그린피
1353,GolfCourseInfo,cartFee,카트피
1354,GolfCourseInfo,reserveApplyDT,
1355,GolfCourseInfo,reserveApplyTime,
1356,GolfCourseInfo,reserveCloseDT,
1357,GolfCourseInfo,reserveCloseTime,
1358,GolfCourseInfo,reserveCancelDT,
1359,GolfCourseInfo,reserveCancelTime,
1360,GolfCourseLen,golfInfoSeq,골프장번호
1361,GolfCourseLen,courseSeq,코스코드
1362,GolfCourseLen,num,
1363,GolfCourseLen,divide,구분
1364,GolfCourseLen,hole1Len,1~9홀 길이
1365,GolfCourseLen,hole2Len,
1366,GolfCourseLen,hole3Len,
1367,GolfCourseLen,hole4Len,
1368,GolfCourseLen,hole5Len,
1369,GolfCourseLen,hole6Len,
1370,GolfCourseLen,hole7Len,
1371,GolfCourseLen,hole8Len,
1372,GolfCourseLen,hole9Len,
1373,GolfCourseLen,totalLen,토탈
1374,GolfCourseLen,baseTee,
1375,GolfCourseView,seq,
1376,GolfCourseView,golfInfoSeq,골프장번호
1377,GolfCourseView,courseCode,코스코드
1378,GolfCourseView,courseName,코스명
1379,GolfCourseView,nextName,다음코스명
1380,GolfCourseView,coureseIntro,코스소개
1381,GolfCourseView,status,사용여부
1382,GolfCourseView,nextName2,다음코스명
1383,GolfDeviceManager,deviceId,
1384,GolfDeviceManager,deviceType,디바이스타입(0:태블릿)
1385,GolfDeviceManager,status,"상태(0: 사용, 1:비사용)"
1386,GolfDeviceManager,golfInfoSeq,골프장 번호
1387,GolfDeviceManager,bigo,비고
1388,GolfDeviceManager,regDate,
1389,GolfDeviceManager,editDate,
1390,GolfDiaryConvertCourse,seq,
1391,GolfDiaryConvertCourse,courseSeq,
1392,GolfDiaryConvertCourse,golfInfoSeq,
1393,GolfDiaryConvertCourse,courseName_diary,
1394,GolfDiaryConvertCourse,courseName_booking,
1395,GolfDiaryConvertGolf,seq,
1396,GolfDiaryConvertGolf,golfInfoSeq,
1397,GolfDiaryConvertGolf,golfname_diary,
1398,GolfDiaryConvertGolf,golfname_booking,
1399,GolfDiaryHoleInfo_V2,seq,
1400,GolfDiaryHoleInfo_V2,golfInfoSeq,
1401,GolfDiaryHoleInfo_V2,golfInfoName,
1402,GolfDiaryHoleInfo_V2,courseSeq,
1403,GolfDiaryHoleInfo_V2,courseName,
1404,GolfDiaryHoleInfo_V2,num,
1405,GolfDiaryHoleInfo_V2,divide,
1406,GolfDiaryHoleInfo_V2,hole1len,
1407,GolfDiaryHoleInfo_V2,hole2len,
1408,GolfDiaryHoleInfo_V2,hole3len,
1409,GolfDiaryHoleInfo_V2,hole4len,
1410,GolfDiaryHoleInfo_V2,hole5len,
1411,GolfDiaryHoleInfo_V2,hole6len,
1412,GolfDiaryHoleInfo_V2,hole7len,
1413,GolfDiaryHoleInfo_V2,hole8len,
1414,GolfDiaryHoleInfo_V2,hole9len,
1415,GolfDiaryRound,UserRoundId,
1416,GolfDiaryRound,userID,
1417,GolfDiaryRound,golfInfoSeq,
1418,GolfDiaryRound,golfInfoName,
1419,GolfDiaryRound,bookDate,
1420,GolfDiaryRound,bookTime,
1421,GolfDiaryRound,outCourseSeq,
1422,GolfDiaryRound,outCourseName,
1423,GolfDiaryRound,inCourseSeq,
1424,GolfDiaryRound,inCourseName,
1425,GolfDiaryRound,teeName,
1426,GolfDiaryRound,roundName,
1427,GolfDiaryRound,baseScore,
1428,GolfDiaryRound,totalScore,
1429,GolfDiaryRound,status,"R 준비 , E : 완료 , F : 실패"
1430,GolfDiaryRound,roundStatus,
1431,GolfDiaryScore,seq,
1432,GolfDiaryScore,UserRoundId,
1433,GolfDiaryScore,lvl,
1434,GolfDiaryScore,holeNo,
1435,GolfDiaryScore,baseScore,
1436,GolfDiaryScore,score,
1437,GolfDiaryScore,putting,
1438,GolfDiaryScore,fairway,
1439,GolfInfo,seq,골프장seq
1440,GolfInfo,golfInfoName,골프장명
1441,GolfInfo,status,"상태(0:사용,1:미사용)"
1442,GolfInfo,partnerStatus,"제휴상태(0:제휴,1:미제휴)"
1443,GolfInfo,courseStatus,"코스노출상태(0:사용,1:미사용)"
1444,GolfInfo,couponStatus,"쿠폰사용여부(0:사용,1:미사용)"
1445,GolfInfo,cashStatus,"캐시사용여부(0:사용,1:미사용)"
1446,GolfInfo,gradeStatus,"등급사용여부(0:사용,1:미사용)"
1447,GolfInfo,cashSave,
1448,GolfInfo,appVersion,앱 로컬데이터 버전
1449,GolfInfo,partnerType,"제휴타입(A1,B2...)"
1450,GolfInfo,allTimeType,"모든 티타임 타입(A1,B2...)"
1451,GolfInfo,nameType,골프장명분류(컨트리클럽..)
1452,GolfInfo,nameInformal,골프장명(약식)
1453,GolfInfo,synonym,동의어
1454,GolfInfo,groupGolfSeq,병설동일골프장seq
1455,GolfInfo,address,주소
1456,GolfInfo,addressGibun,주소
1457,GolfInfo,addressShort,주소
1458,GolfInfo,latitude,좌표(x)
1459,GolfInfo,longitude,좌표(y)
1460,GolfInfo,area1,대표권역1
1461,GolfInfo,area2,대표권역2
1462,GolfInfo,membershipType,"분류(0:회원제, 1:대중제, 2:병설)"
1463,GolfInfo,holeCount,규모
1464,GolfInfo,golfLength,전장
1465,GolfInfo,phoneNum,전화번호
1466,GolfInfo,faxNum,팩스번호
1467,GolfInfo,reserveNum,예약실번호
1468,GolfInfo,homepage,홈페이지주소
1469,GolfInfo,ICInfo,인근IC정보
1470,GolfInfo,partnerDate,제휴일자
1471,GolfInfo,editID,수정ID
1472,GolfInfo,editDate,수정일자
1473,GolfInfo,regDate,등록일자
1474,GolfInfo,lockStatus,"비대면 라커 사용 여부 (0:사용, 1: 비사용)"
1475,GolfInfo,lockDistance,비대면 라커 자동 발급 거리(미터)
1476,GolfInfo,golfJoinStatus,"골프장 조인 가능 여부(0:가능, 1:불가)"
1477,GolfInfo,resChangeStatus,"예약변경가능여부(0:활성화,1:비활성화)"
1478,GolfInfo,impdReqStatus,"임박취소신청가능여부(0:활성화,1:비활성화)"
1479,GolfInfo,bookTimePushStatus,"티타임 PUSH 상태(0: 활성화, 1: 비활성화)"
1480,GolfInfo,bookTimeApplyStatus,"티타임 청약 상태(0: 활성화, 1: 비활성화)"
1481,GolfInfo,bookTimeCallPushStatus,"전화 알림 사용 여부(0:활성화, 1: 비활성화)"
1482,GolfInfo,checkInCode,"체크인 사용 여부(0: 사용안함, 1:모두사용, 2: GPS, 3: QR만)"
1483,GolfInfo,checkInHandStatus,"손바닥 인증 사용 여부(0:사용, 1: 비사용)"
1484,GolfInfo,checkInQRResetTime,"체크인 QR코드 갱신 시간, 단위 초단위 (기본 15초)"
1485,GolfInfo,checkInGuideMsg,체크인 가이드 메시지
1486,GolfInfo,placeID,카카오맵 장소ID
1487,GolfInfoArea,seq,
1488,GolfInfoArea,golfInfoSeq,
1489,GolfInfoArea,code,"권역코드(0:대표권역, 1:1차 ~ )"
1490,GolfInfoArea,area1Code,권역 1차 seq
1491,GolfInfoArea,area2Code,권역 2차 seq
1492,GolfInfoArea,editDate,
1493,GolfInfoArea,editID,
1494,GolfInfoBookTimePush,seq,
1495,GolfInfoBookTimePush,golfInfoSeq,골프장seq
1496,GolfInfoBookTimePush,status,"사용여부(0:사용, 1:미사용)"
1497,GolfInfoBookTimePush,weekBit,요일Bit
1498,GolfInfoBookTimePush,sTime,연동시작시간
1499,GolfInfoBookTimePush,eTime,연동종료시간
1500,GolfInfoBookTimePush,sendDate,발송일자
1501,GolfInfoBookTimePush,regID,등록ID
1502,GolfInfoBookTimePush,regDate,등록일자
1503,GolfInfoBookTimePush,weekType,"주중-0: 없음, 1: 일자, 2: 요일, 3: 주차로 설정, 4: 직접입력"
1504,GolfInfoBookTimePush,weekDayBit,주중-요일Bit
1505,GolfInfoBookTimePush,weekDay,주중-며칠전
1506,GolfInfoBookTimePush,week,주중-몇주전
1507,GolfInfoBookTimePush,weekText,주중-직접입력
1508,GolfInfoBookTimePush,weekTime,주중-연동시간 HHmm
1509,GolfInfoBookTimePush,holyType,"주말-0: 없음, 1: 일자, 2: 요일, 3: 주차로 설정, 4: 직접입력"
1510,GolfInfoBookTimePush,holyDayBit,주말-요일Bit
1511,GolfInfoBookTimePush,holyDay,주말-며칠전
1512,GolfInfoBookTimePush,holyWeek,주말-몇주전
1513,GolfInfoBookTimePush,holyText,주말-직접입력
1514,GolfInfoBookTimePush,holyTime,주말-연동시간 HHmm
1515,GolfInfoBookTimePush,editID,
1516,GolfInfoBookTimePush,editDate,
1517,GolfInfoBreak,golfInfoSeq,골프장seq
1518,GolfInfoBreak,code,구분(0 만 사용중)
1519,GolfInfoBreak,num,구분내 순서
1520,GolfInfoBreak,breakContent,
1521,GolfInfoBreak,breakPay,
1522,GolfInfoBreak,reservStop,
1523,GolfInfoBreak,status,"사용여부(0:사용, 1:미사용)"
1524,GolfInfoBreak,editID,수정ID
1525,GolfInfoBreak,editDate,수정일자
1526,GolfInfoCalculate,golfInfoSeq,
1527,GolfInfoCalculate,standard,"정산대상 0:대상아님, 1:정률제, 2:정액제"
1528,GolfInfoCalculate,money,정산금액
1529,GolfInfoCalculate,calculateType,"0 : 월정산 , 1 : 지정일정산"
1530,GolfInfoCalculate,sdate,정산시작일
1531,GolfInfoCalculate,edate,정산종료일
1532,GolfInfoCalculate,editDate,
1533,GolfInfoDepositChargeHistory,seq,
1534,GolfInfoDepositChargeHistory,golfInfoSeq,
1535,GolfInfoDepositChargeHistory,chargeType,"0: 충전, 1 : 차감"
1536,GolfInfoDepositChargeHistory,balance,충전/차감금액
1537,GolfInfoDepositChargeHistory,remark,비고
1538,GolfInfoDepositChargeHistory,regdate,
1539,GolfInfoDepositChargeHistory,regID,
1540,GolfInfoDepositdBalance,golfInfoSeq,
1541,GolfInfoDepositdBalance,balance,예치금
1542,GolfInfoDepositdBalance,regDate,
1543,GolfInfoDepositdBalance,regID,
1544,GolfInfoDepositdBalance,editDate,
1545,GolfInfoDepositdBalance,editID,
1546,GolfInfoFile,golfInfoSeq,골프장seq
1547,GolfInfoFile,code,"구분(0:제휴,1:대표(얼리),2:대표(추천/태그A),3:전경, 4:영상, 5:대표(태그B), c_XX:코스전경, y_XX_홀:야디지북) - 로고/맵은 스테틱"
1548,GolfInfoFile,num,구분내 순서
1549,GolfInfoFile,fileURL,이미지 경로
1550,GolfInfoFile,fileSize,
1551,GolfInfoFile,status,"사용여부(0:사용, 1:미사용, 2:삭제)"
1552,GolfInfoFile,editID,
1553,GolfInfoFile,editDate,
1554,GolfInfoGrade,golfInfoSeq,
1555,GolfInfoGrade,reviewCnt,평가수
1556,GolfInfoGrade,avgStarScore,평점
1557,GolfInfoGrade,green,잔디
1558,GolfInfoGrade,scene,경치
1559,GolfInfoGrade,food,음식
1560,GolfInfoGrade,facility,시설
1561,GolfInfoGrade,caddie,캐디
1562,GolfInfoGrade,editDate,
1563,GolfInfoInternal,golfInfoSeq,골프장번호
1564,GolfInfoInternal,remark,특이사항
1565,GolfInfoInternal,etc,
1566,GolfInfoManager,golfInfoSeq,골프장seq
1567,GolfInfoManager,code,"구분(0:본사,1:골프,2:관리자)"
1568,GolfInfoManager,num,구분내 순서
1569,GolfInfoManager,managerName,managerName 암호화
1570,GolfInfoManager,managerEmail,managerEmail 암호화
1571,GolfInfoManager,managerPosition,managerPosition 암호화
1572,GolfInfoManager,managerTitle,managerTitle 암호화
1573,GolfInfoManager,managerPhone,managerPhone 암호화
1574,GolfInfoManager,etcParam,
1575,GolfInfoManager,managerNameEnc,managerNameEnc 암호화
1576,GolfInfoManager,managerEmailEnc,managerEmailEnc 암호화
1577,GolfInfoManager,managerPositionEnc,managerPositionEnc 암호화
1578,GolfInfoManager,managerTitleEnc,managerTitleEnc 암호화
1579,GolfInfoManager,managerPhoneEnc,managerPhoneEnc 암호화
1580,GolfInfoManager,encriptYN,암호화 여부
1581,GolfInfoManager,searchManagerEmail,searchManagerEmail 암호화
1582,GolfInfoManagerChannelUser,golfInfoSeq,골프장 번호
1583,GolfInfoManagerChannelUser,num,순서
1584,GolfInfoManagerChannelUser,phoneNumber,가입자 휴대폰 번호
1585,GolfInfoManagerChannelUser,chanelid,채널 회원가입시 아이디
1586,GolfInfoManagerChannelUser,status,"계정상태(0:정상, 1: 삭제, 2: 휴먼)"
1587,GolfInfoManagerChannelUser,regDate,등록일
1588,GolfInfoManagerChannelUser,authBtnClickDate,인증버튼 클릭 시간(YYYYMMDDHHmm)
1589,GolfInfoManagerChannelUser,authDate,인증 시간
1590,GolfInfoManagerChannelUser,searchPhoneNumber,검색용 폰번호
1591,GolfInfoPartner,golfInfoSeq,골프장seq
1592,GolfInfoPartner,corporateName,corporateName 암호화
1593,GolfInfoPartner,corporateNum,corporateNum 암호화
1594,GolfInfoPartner,representativeName,representativeName 암호화
1595,GolfInfoPartner,partnerDate,제휴시작일
1596,GolfInfoPartner,bankName,bankName 암호화
1597,GolfInfoPartner,bankNum,bankNum 암호화
1598,GolfInfoPartner,bankHolder,bankHolder 암호화
1599,GolfInfoPartner,etcInfo,기타정보
1600,GolfInfoPartner,editID,수정ID
1601,GolfInfoPartner,editDate,수정일자
1602,GolfInfoPartner,corporateNameEnc,corporateNameEnc 암호화
1603,GolfInfoPartner,corporateNumEnc,corporateNumEnc 암호화
1604,GolfInfoPartner,representativeNameEnc,representativeNameEnc 암호화
1605,GolfInfoPartner,bankNameEnc,bankNameEnc 암호화
1606,GolfInfoPartner,bankNumEnc,bankNumEnc 암호화
1607,GolfInfoPartner,bankHolderEnc,bankHolderEnc 암호화
1608,GolfInfoPartner,encriptYN,암호화 여부
1609,GolfInfoPurchase,seq,
1610,GolfInfoPurchase,golfInfoSeq,골프장seq
1611,GolfInfoPurchase,status,"사용여부(0:사용, 1:미사용)"
1612,GolfInfoPurchase,purchaseSdate,매입시작일
1613,GolfInfoPurchase,purchaseEdate,매입종료일
1614,GolfInfoPurchase,regID,등록ID
1615,GolfInfoPurchase,regDate,등록일자
1616,GolfInfoReservationConfig,seq,
1617,GolfInfoReservationConfig,golfInfoSeq,골프장 번호
1618,GolfInfoReservationConfig,status,상태(0: 활성화 / 1: 비활성화)
1619,GolfInfoReservationConfig,configType,설정 타입(1: 예약시 체크)
1620,GolfInfoReservationConfig,startDate,시작일(YYYYMMDD)
1621,GolfInfoReservationConfig,endDate,종료일(YYYYMMDD)
1622,GolfInfoReservationConfig,minVisitorCnt,최소 내장 인원
1623,GolfInfoReservationConfig,maxVisitorCnt,최대 내장인원
1624,GolfInfoReservationConfig,erpVisitorCnt,ERP 반영 최소 내장 인원
1625,GolfInfoReservationConfig,errMessageCode,에러메시지코드
1626,GolfInfoReservationConfig,regDate,
1627,GolfInfoReservationConfig,regID,
1628,GolfInfoReservationConfig,editDate,
1629,GolfInfoReservationConfig,editID,
1630,GolfInfoReservationConfig,remark,비고
1631,GolfInfoReservationConfig,startTime,시작시간
1632,GolfInfoReservationConfig,endTime,종료시간
1633,GolfInfoReservationJob,seq,
1634,GolfInfoReservationJob,golfInfoSeq,골프장 관리 번호
1635,GolfInfoReservationJob,status,"자동 취소 작업 상태 값 (0: 완료, 1: 작업 대기, 2: 취소, 3: 실패)"
1636,GolfInfoReservationJob,jobType,"취소 타입 (0: 임박취소 취소,1: 기상 악화 취소시 자동 취소, 2: 모두 취소)"
1637,GolfInfoReservationJob,bookDate,취소 날짜
1638,GolfInfoReservationJob,timeType,"시간 구분(0:일부시간, 1: 해당일전체)"
